dL_thr,reduction_pars_coll,dL_cov,thr_fib_0,thr_fib_1,thr_fib_2
0.0,1.0,0.0,0.0,0.0,0.0
0.0100000007,0.8345538725222869,0.009671590040852607,0.4000000059604645,0.7000000476837158,0.5
0.0200000014,0.7452449054545859,0.019960454454121646,0.0,1.0,0.6000000238418579
0.0300000012,0.6870730431492137,0.029627985457409522,0.550000011920929,1.0,0.7000000476837158
0.0400000028,0.6373006421742663,0.03969704287374043,0.6499999761581421,0.8999999761581421,1.0
0.0500000045,0.5899388988436411,0.0490549687492603,0.800000011920929,1.0,0.949999988079071
0.0600000024,0.5754871954680527,0.05939076883623784,0.8500000238418579,1.0,1.0
0.0700000077,0.5673158896395143,0.06940135230252054,0.949999988079071,0.8999999761581421,1.0
0.0800000057,0.5572169480584523,0.07930107627726102,1.0,0.75,0.8999999761581421
0.0900000036,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.1000000089,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.1100000069,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.1200000048,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.1300000101,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.1400000155,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.150000006,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.1599999964,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.1700000018,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.1800000072,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.1899999976,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.200000003,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.2100000083,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.2199999988,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.2300000042,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.2400000095,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.25,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.2600000203,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.2700000107,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.2800000012,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.2900000215,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
0.3000000119,0.5297114111139554,0.08586979527535732,1.0,0.949999988079071,1.0
