thr_fib_0,thr_fib_1,thr_fib_2,thr_opfib_0,thr_opfib_1,thr_opfib_2,acc_coll,acc_pruned,loss_coll,loss_pruned,acc_abl_0,loss_abl_0,acc_abl_1,loss_abl_1,acc_abl_2,loss_abl_2,acc_abl_3,loss_abl_3,acc_abl_4,loss_abl_4,acc_abl_5,loss_abl_5,acc_abl_6,loss_abl_6,acc_abl_7,loss_abl_7,acc_abl_8,loss_abl_8,acc_abl_9,loss_abl_9
0,0,0,1,1,1,96.7803192138672,96.7803192138672,0.102224254376488,0.21909604105982,96.7803192138672,0.102224254939938,96.7803192138672,0.102224254350876,96.7803192138672,0.102224254108733,96.7803192138672,0.10222425371292,96.7803192138672,0.102224254753673,96.7803192138672,0.10222425536369,96.7803192138672,0.102224253875902,96.7803192138672,0.102224254609318,96.7803192138672,0.102224255310139,96.7803192138672,0.102224255240289
0.450000017881393,0.600000023841858,0.349999994039535,1,1,1,96.6603317260742,96.7803192138672,0.107282619944308,0.307057348722592,96.7403259277344,0.126205008551478,96.7103271484375,0.133184457877651,96.4703521728516,0.131417706990615,96.0803909301758,0.147384724039584,96.6303329467774,0.124889953797683,95.3204650878906,0.161857390608639,96.3303680419922,0.135800811611116,96.4303588867188,0.136075864480808,96.3403625488281,0.13948545739986,96.5003509521484,0.136971342498437
0.400000005960465,0.700000047683716,0.200000002980232,1,1,1,96.5603408813477,96.490348815918,0.113820804441348,0.45023796595633,95.570442199707,0.224049899913371,95.8404159545898,0.206986350603402,96.6403350830078,0.193896494209766,96.1703796386719,0.197252003625035,96.3803634643555,0.178392460905015,96.1203842163086,0.216610570661724,96.5303497314453,0.193781671710312,95.7104263305664,0.203867064714432,96.0204010009766,0.19300125926733,96.0803909301758,0.196677380278707
0.450000017881393,0.75,0.200000002980232,1,1,1,96.3303680419922,96.2403717041016,0.123759825485758,0.631038120761514,94.7105255126953,0.365354837626219,96.2903671264649,0.27649419143796,95.3004684448242,0.351988517343998,96.1603851318359,0.299758671969175,95.800422668457,0.32642035484314,95.9804000854492,0.277664269432425,93.8606109619141,0.373689288645983,96.5203475952148,0.277163640037179,96.3803634643555,0.271737897098064,95.7404251098633,0.306513592377305
0.550000011920929,0.700000047683716,0.200000002980232,1,1,1,96.1703796386719,95.8704147338867,0.137397721130401,0.754626269340515,94.2905731201172,0.469221936911344,94.6205368041992,0.457975863367319,94.8805084228516,0.433115030527115,95.6304397583008,0.378284559994936,94.8505172729492,0.446676076054573,95.5304489135742,0.344757604151964,96.3003692626953,0.330211838781834,95.5104446411133,0.386256825476885,96.2403717041016,0.39581556558609,95.240478515625,0.366807065308094
0,0.899999976158142,0,1,1,1,93.4906539916992,95.8504180908203,0.151803310289979,0.925357074290514,95.8904113769531,0.406434280127287,96.1103897094727,0.385154238939285,94.6405334472656,0.418032856285572,95.0604934692383,0.473606299906969,94.2505722045899,0.43977741420269,95.4904479980469,0.415479346364737,94.0305938720703,0.479467936009169,89.2710723876953,0.585839515328407,95.9404067993164,0.386508991271257,95.5304489135742,0.422486071735621
0.649999976158142,0.600000023841858,0.200000002980232,1,1,1,96.0103988647461,95.0904922485352,0.156696299742907,1.50343555688858,91.7908172607422,0.753541033267975,94.8305130004883,0.684078152775764,94.0605926513672,0.689752202928066,95.6104354858399,0.687385815680027,95.3004684448242,0.707054377198219,90.5709457397461,0.802725188136101,95.9804000854492,0.690339956879616,94.8705139160156,0.739116107821465,91.730827331543,0.70187453687191,94.9804992675781,0.694736313819885
0.649999976158142,0.649999976158142,0.300000011920929,1,1,1,95.0504913330078,90.1109848022461,0.215462276935577,2.50573082923889,91.1708831787109,1.22790699779987,89.2610702514648,1.1919020742178,91.0009002685547,1.11852071106434,88.1911773681641,1.18434294879436,89.8610153198242,1.29298123121262,93.8106155395508,1.21377351939678,87.7412261962891,1.24388102412224,94.33056640625,1.19994487583637,89.3710632324219,1.21343329191208,93.1406860351563,1.19975497364998
0.700000047683716,0.550000011920929,0.300000011920929,1,1,1,94.9804992675781,90.2909698486328,0.199380629919469,2.50342655658722,92.9906997680664,1.21705956935883,93.0106964111328,1.16453038990498,92.970703125,1.24487854838371,93.9106063842774,1.2123354947567,93.4006576538086,1.25268897414207,92.4807510375977,1.27752666473389,94.3805618286133,1.23713349282742,93.2006759643555,1.31773262262344,88.7511215209961,1.24628212451935,93.5906372070312,1.20814342737198
0.700000047683716,0.649999976158142,0.150000005960464,1,1,1,94.2505722045899,90.2909698486328,0.230628774501383,2.72908305883408,93.0606918334961,1.16310827314854,94.0505905151367,1.20751824736595,84.8715133666992,1.34450528383255,91.9608001708984,1.1443794298172,93.1706848144531,1.16429540455341,91.3908615112305,1.22854130923748,93.2906723022461,1.18870651364326,94.7205276489258,1.27024899840355,93.0606918334961,1.13916888356209,90.810920715332,1.35191892266274
