epoch,num_nodes_coll,num_params_coll,reduction_pars_coll,reduction_nodes,num_colors_l0,num_colors_l1,num_colors_l2
105,259,171005,0.19032064195167556,0.17266666666666666,209,29,21
106,264,175210,0.19500061212451725,0.176,212,38,14
107,268,172847,0.19237070260765043,0.17866666666666667,208,41,19
108,273,173551,0.19315422198973856,0.182,207,48,18
109,242,157401,0.17518002025575674,0.16133333333333333,191,35,16
110,266,169820,0.18900179185540505,0.17733333333333334,204,42,20
111,240,164393,0.18296179230058654,0.16,201,31,8
112,249,163807,0.18230960145129158,0.166,197,44,8
113,266,173690,0.19330892254955426,0.17733333333333334,209,42,15
114,259,171869,0.1912822339206019,0.17266666666666666,208,38,13
115,247,160445,0.1785678512203537,0.16466666666666666,194,38,15
116,247,156735,0.1744387931130427,0.16466666666666666,189,39,19
117,252,166882,0.18573193397958843,0.168,202,38,12
118,237,157135,0.17488397458013824,0.158,192,30,15
119,249,165005,0.18364291994524268,0.166,202,28,19
120,245,161157,0.17936027423178372,0.16333333333333333,197,29,19
121,268,169863,0.18904964886311784,0.17866666666666667,202,51,15
122,248,155822,0.17342266641439716,0.16533333333333333,186,48,14
123,235,154731,0.17220843396289412,0.15666666666666668,189,30,16
124,243,152803,0.1700626592914937,0.162,185,35,23
125,247,159215,0.17719891820903497,0.16466666666666666,192,40,15
126,235,153453,0.17078607917552394,0.15666666666666668,188,27,20
127,240,156914,0.17463801181956795,0.16,192,28,20
128,222,149554,0.1664466728250103,0.148,183,30,9
129,249,152665,0.16990907168534575,0.166,183,42,24
130,229,143807,0.16005052809651535,0.15266666666666667,175,31,23
131,231,146209,0.16272384280642396,0.154,177,36,18
132,216,143594,0.15981346896528698,0.144,176,28,12
133,238,156600,0.17428854436789795,0.15866666666666668,190,36,12
134,253,164645,0.18324225662485671,0.16866666666666666,198,43,12
135,235,154731,0.17220843396289412,0.15666666666666668,189,30,16
136,238,157832,0.17565970328655217,0.15866666666666668,192,34,12
137,261,169721,0.1888916094422989,0.174,204,43,14
138,219,145565,0.1620071006444002,0.146,179,25,15
139,225,148435,0.16520127767081055,0.15,181,32,12
140,210,137650,0.15319807236424748,0.14,169,26,15
141,205,134079,0.14922371481675217,0.13666666666666666,165,24,16
142,223,146651,0.16321576832756451,0.14866666666666667,179,31,13
143,217,138365,0.15399383423668073,0.14466666666666667,169,29,19
144,203,134187,0.14934391381286796,0.13533333333333333,166,20,17
145,234,149293,0.16615619191773046,0.156,181,35,18
146,228,148867,0.16568207365527374,0.152,182,29,17
147,214,132198,0.14713024896773547,0.14266666666666666,161,30,23
148,238,150092,0.16704544189825377,0.15866666666666668,182,34,22
149,204,129331,0.1439394108023283,0.136,158,29,17
150,221,144249,0.1605424536176559,0.14733333333333334,177,26,18
151,213,140705,0.15659814581918954,0.142,173,25,15
152,229,153551,0.17089514863496233,0.15266666666666667,188,29,12
153,226,145532,0.1619703731733648,0.15066666666666667,178,28,20
154,240,153136,0.17043327286285073,0.16,185,38,17
155,201,128167,0.14264393273308032,0.134,157,27,17
156,207,128951,0.14351648840858755,0.138,157,31,19
157,227,141941,0.15797375655251472,0.15133333333333332,171,40,16
158,198,125350,0.13950874225106008,0.132,153,30,15
159,214,142751,0.15887524902338315,0.14266666666666666,176,23,15
160,224,141426,0.15740058541362922,0.14933333333333335,172,32,20
161,222,143209,0.15938498180320754,0.148,175,29,18
162,209,125301,0.13945420752134088,0.13933333333333334,151,38,20
163,231,137141,0.15263157894736842,0.154,164,43,24
164,227,141555,0.15754415643676753,0.15133333333333332,172,32,23
165,202,119105,0.13255834659603122,0.13466666666666666,143,41,18
166,221,143789,0.16003049493049604,0.14733333333333334,176,28,17
167,202,126155,0.14040466995358983,0.13466666666666666,154,29,19
168,192,117116,0.13034468175089872,0.128,143,28,21
169,199,128729,0.14326941269434953,0.13266666666666665,158,26,15
170,193,118575,0.13196848115212964,0.12866666666666668,145,27,21
171,205,125223,0.13936739713525725,0.13666666666666666,153,27,25
172,192,114020,0.12689897719557935,0.128,139,28,25
173,209,128261,0.14274855037784778,0.13933333333333334,156,31,22
174,193,125541,0.1397213164015982,0.12866666666666668,154,27,12
175,190,122450,0.13628117661461753,0.12666666666666668,151,22,17
176,200,124122,0.13814203514707682,0.13333333333333333,152,26,22
177,173,111585,0.12418893501463533,0.11533333333333333,138,20,15
178,221,139895,0.1556966533483211,0.14733333333333334,170,33,18
179,206,129762,0.14441909383312374,0.13733333333333334,159,26,21
180,209,128793,0.1433406417290848,0.13933333333333334,156,35,18
181,210,129613,0.14425326373663064,0.14,157,35,18
182,214,132893,0.14790375176681395,0.14266666666666666,161,35,18
183,194,122993,0.1368855104561997,0.12933333333333333,151,25,18
184,204,138241,0.1538558279818811,0.136,171,21,12
185,187,122093,0.13588385215523477,0.12466666666666666,150,26,11
186,190,123623,0.13758667126687515,0.12666666666666668,152,25,13
187,204,137467,0.15299440184305127,0.136,170,21,13
188,201,122761,0.1366273052052843,0.134,149,33,19
189,188,116837,0.1300341676775996,0.12533333333333332,143,27,18
190,210,134632,0.14983917819501175,0.14,164,32,14
191,203,135263,0.15054145195935492,0.13533333333333333,167,22,14
192,191,126075,0.14031563366017072,0.12733333333333333,156,20,15
193,188,114878,0.12785389144249926,0.12533333333333332,140,30,18
194,181,113237,0.12602753447373985,0.12066666666666667,139,25,17
195,204,127009,0.14135513238583877,0.136,155,29,20
196,181,116087,0.12919945242679548,0.12066666666666667,143,23,15
197,185,124067,0.13808082269535119,0.12333333333333334,154,18,13
198,181,119441,0.13293229902839146,0.12066666666666667,148,19,14
199,194,121310,0.1350124094333953,0.12933333333333333,149,24,21
200,184,112446,0.12514718812255846,0.12266666666666666,138,24,22
201,178,109932,0.12234922260186308,0.11866666666666667,136,18,24
202,185,110031,0.12245940501496923,0.12333333333333334,135,23,27
203,180,111343,0.12391960022704254,0.12,136,29,15
204,198,124828,0.13892778043650042,0.132,152,32,14
205,172,110127,0.12256624856707216,0.11466666666666667,136,21,15
206,171,110095,0.12253063404970452,0.114,136,21,14
207,199,125633,0.13982370813903017,0.13266666666666665,154,26,19
208,179,113319,0.12611879667449444,0.11933333333333333,140,20,19
209,204,126872,0.14120265773335855,0.136,155,28,21
210,192,123052,0.1369511747225963,0.128,151,26,15
211,181,112991,0.1257537478714761,0.12066666666666667,139,23,19
212,197,124565,0.13863507362188512,0.13133333333333333,154,19,24
213,169,105677,0.11761360474563444,0.11266666666666666,131,17,21
214,201,123385,0.13732178829395333,0.134,151,26,24
215,174,109294,0.12163915816184573,0.116,135,20,19
216,187,120029,0.13358671578502188,0.12466666666666666,148,22,17
217,161,98055,0.10913067189012922,0.10733333333333334,121,20,20
218,217,124403,0.13845477512771143,0.14466666666666667,149,40,28
219,209,131243,0.1460673782150449,0.13933333333333334,159,36,14
220,181,108617,0.12088568852878655,0.12066666666666667,132,32,17
221,216,133483,0.14856039443077984,0.144,162,33,21
222,187,121577,0.13530956806268155,0.12466666666666666,150,22,15
223,190,121811,0.13556999922093244,0.12666666666666668,150,23,17
224,182,115952,0.12904920368165074,0.12133333333333333,142,28,12
225,197,122597,0.13644478080377515,0.13133333333333333,150,27,20
226,211,131075,0.1458804019988648,0.14066666666666666,159,34,18
227,185,120093,0.13365794481975715,0.12333333333333334,148,23,14
228,169,107051,0.11914280308510757,0.11266666666666666,132,22,15
229,202,127322,0.14170348688384102,0.13466666666666666,155,32,15
230,195,117611,0.13089559381642943,0.13,144,25,26
231,185,119165,0.13262512381609554,0.12333333333333334,146,28,11
232,216,133483,0.14856039443077984,0.144,162,33,21
233,173,106409,0.11842828683041925,0.11533333333333333,131,22,20
234,171,108305,0.12053844698445204,0.114,134,19,18
235,213,135883,0.151231483233353,0.142,166,29,18
236,209,130583,0.1453328287943373,0.13933333333333334,159,31,19
237,166,103922,0.11566037105875282,0.11066666666666666,129,16,21
238,197,127745,0.14217426628529453,0.13133333333333333,157,25,15
239,196,118949,0.13238472582386396,0.13066666666666665,145,29,22
240,210,129077,0.14365672057072265,0.14,157,31,22
241,164,105656,0.11759023271861192,0.10933333333333334,131,18,15
242,179,104111,0.11587071930195546,0.11933333333333333,127,27,25
243,186,117541,0.13081768705968772,0.124,145,21,20
244,189,123325,0.137255011073889,0.126,152,23,14
245,168,106577,0.11861526304659938,0.112,131,25,12
246,198,113462,0.1262779490489811,0.132,137,34,27
247,179,119381,0.13286552180832711,0.11933333333333333,148,19,12
248,198,128935,0.14349868114990372,0.132,160,17,21
249,197,126467,0.14075191149792435,0.13133333333333333,155,27,15
250,208,132998,0.14802061190192653,0.13866666666666666,162,32,14
251,180,104809,0.11664756096203716,0.12,127,33,20
252,168,103022,0.1146587127577879,0.112,126,28,14
253,186,118835,0.13225784910574173,0.124,146,25,15
254,174,108764,0.12104929271794415,0.116,134,22,18
255,159,98513,0.10964040466995359,0.106,121,25,13
256,162,99080,0.1102714493995615,0.108,122,22,18
257,176,114647,0.12759679914525157,0.11733333333333333,142,19,15
258,169,101807,0.11330647405148524,0.11266666666666666,126,17,26
259,176,110378,0.12284559993767459,0.11733333333333333,136,22,18
260,162,100180,0.11149569843407418,0.108,124,18,20
261,168,100052,0.11135324036460362,0.112,123,22,23
262,183,115253,0.1282712490679013,0.122,142,22,19
263,165,99611,0.1108624277971308,0.11,123,19,23
264,155,95753,0.10656865254699446,0.10333333333333333,118,22,15
265,148,95696,0.10650521418793335,0.09866666666666667,119,16,13
266,160,93905,0.10451191416901315,0.10666666666666667,115,25,20
267,156,94135,0.10476789351259307,0.104,116,21,19
268,169,98519,0.10964708239196003,0.11266666666666666,120,29,20
269,196,121523,0.13524946856462366,0.13066666666666665,148,31,17
270,162,99944,0.11123304136848783,0.108,124,16,22
271,155,98981,0.11016126698645536,0.10333333333333333,123,16,16
272,173,103773,0.11549454096225974,0.11533333333333333,127,26,20
273,167,106791,0.11885343513149547,0.11133333333333334,133,14,20
274,175,109265,0.1216068825054813,0.11666666666666667,134,26,15
275,150,93743,0.10433161567483945,0.1,116,19,15
276,149,91871,0.1022481664088324,0.09933333333333333,113,24,12
277,163,104079,0.11583510478458782,0.10866666666666666,129,18,16
278,173,111585,0.12418893501463533,0.11533333333333333,138,20,15
279,156,100222,0.11154244248811922,0.104,124,20,12
280,174,109774,0.12217337592236036,0.116,135,24,15
281,163,99053,0.11024139965053255,0.10866666666666666,121,29,13
282,185,108447,0.12069648640527095,0.12333333333333334,132,29,24
283,175,99639,0.1108935904998275,0.11666666666666667,121,30,24
284,175,106475,0.11850174177249001,0.11666666666666667,131,22,22
285,154,94071,0.10469666447785779,0.10266666666666667,116,21,17
286,166,97722,0.1087600583187722,0.11066666666666666,119,30,17
287,187,115889,0.1289790876005832,0.12466666666666666,143,20,24
288,166,101070,0.11248622719836174,0.11066666666666666,125,18,23
289,156,94697,0.10539337347386228,0.104,117,19,20
290,179,113399,0.12620783296791355,0.11933333333333333,139,27,13
291,155,95441,0.10622141100265996,0.10333333333333333,118,19,18
292,172,110006,0.12243158117327575,0.11466666666666667,136,20,16
293,162,101509,0.11297481385849907,0.108,125,23,14
294,170,110222,0.12267197916550734,0.11333333333333333,137,16,17
295,166,98438,0.10955693314487318,0.11066666666666666,121,22,23
296,160,99788,0.11105942059632057,0.10666666666666667,123,22,15
297,174,111086,0.12363357113443367,0.116,137,22,15
298,160,97026,0.10798544256602598,0.10666666666666667,120,18,22
299,156,92791,0.10327208378315211,0.104,114,23,19
300,159,95989,0.10683130961258083,0.106,118,23,18
301,161,100701,0.1120755472949661,0.10733333333333334,124,23,14
302,167,109733,0.12212774482198306,0.11133333333333334,136,19,12
303,152,94977,0.10570500050082915,0.10133333333333333,117,23,12
304,162,101717,0.11320630822138875,0.108,125,25,12
305,166,103617,0.11532092019009249,0.11066666666666666,127,27,12
306,170,104543,0.11635151528641863,0.11333333333333333,128,27,15
307,172,105947,0.11791410223592391,0.11466666666666667,130,25,17
308,164,101357,0.11280564490100277,0.10933333333333334,125,21,18
309,162,101402,0.11285572781605102,0.108,125,22,15
310,150,90358,0.10056426750954357,0.1,111,24,15
311,150,90748,0.10099831943996171,0.1,112,20,18
312,149,91391,0.10171394864831777,0.09933333333333333,113,19,17
313,170,109823,0.12222791065207955,0.11333333333333333,136,19,15
314,147,91231,0.10153587606147955,0.098,113,18,16
315,168,107971,0.12016672045942728,0.112,134,17,17
316,161,92687,0.10315633660170727,0.10733333333333334,113,28,20
317,177,111185,0.12374375354753982,0.118,137,22,18
318,183,112121,0.12478547818054335,0.122,137,28,18
319,167,95915,0.10674895104116816,0.11133333333333334,117,27,23
320,181,107069,0.11916283625112686,0.12066666666666667,130,32,19
321,160,92058,0.10245628874469956,0.10666666666666667,112,30,18
322,145,84851,0.09443523166130594,0.09666666666666666,104,25,16
323,161,94715,0.10541340663988158,0.10733333333333334,116,25,20
324,178,114020,0.12689897719557935,0.11866666666666667,140,26,12
325,158,101832,0.11333429789317871,0.10533333333333333,126,20,12
326,157,95247,0.10600549799111864,0.10466666666666667,117,24,16
327,186,108058,0.12026354742852055,0.124,131,32,23
328,140,87740,0.09765055480740337,0.09333333333333334,109,16,15
329,151,89429,0.09953033355221422,0.10066666666666667,110,22,19
330,180,114634,0.12758233074757097,0.12,142,18,20
331,175,109449,0.12181166598034524,0.11666666666666667,135,21,19
332,196,116754,0.12994179252317725,0.13066666666666665,142,30,24
333,184,109719,0.12211216347063472,0.12266666666666666,134,27,23
334,153,90737,0.10098607694961659,0.102,112,19,22
335,156,98674,0.10981959021045953,0.104,122,20,14
336,177,108863,0.1211594751310503,0.118,134,22,21
337,182,116240,0.1293697343379595,0.12133333333333333,144,18,20
338,166,98973,0.11015236335711344,0.11066666666666666,121,27,18
339,164,92030,0.10242512604200286,0.10933333333333334,112,28,24
340,160,92256,0.10267665357091184,0.10666666666666667,113,24,23
341,163,93803,0.10439839289490378,0.10866666666666666,115,23,25
342,170,92664,0.10313073866734927,0.11333333333333333,112,32,26
343,169,99537,0.11078006922571813,0.11266666666666666,122,24,23
344,187,108645,0.12091685123148323,0.12466666666666666,132,30,25
345,165,99067,0.11025698100188089,0.11,122,21,22
346,160,96423,0.10731433150437947,0.10666666666666667,118,27,15
347,162,91366,0.1016861248066243,0.108,111,30,21
348,151,90005,0.10017139486483177,0.10066666666666667,111,20,20
349,183,109477,0.12184282868304193,0.122,133,32,18
350,150,93169,0.10369278026955737,0.1,115,21,14
351,178,110378,0.12284559993767459,0.11866666666666667,135,28,15
352,186,110380,0.12284782584501007,0.124,134,32,20
353,146,89345,0.09943684544412416,0.09733333333333333,111,15,20
354,173,113255,0.12604756763975916,0.11533333333333333,140,21,12
355,163,96339,0.10722084339628941,0.10866666666666666,119,18,26
356,169,96659,0.10757698856996584,0.11266666666666666,118,26,25
357,188,109994,0.12241822572926289,0.12533333333333332,134,28,26
358,154,93398,0.10394764665946957,0.10266666666666667,115,22,17
359,175,105935,0.11790074679191105,0.11666666666666667,129,31,15
360,163,105509,0.11742662852945432,0.10866666666666666,131,17,15
361,167,96923,0.10787080833824887,0.11133333333333334,119,22,26
362,174,110717,0.12322289123103805,0.116,137,19,18
363,170,106967,0.11904931497701751,0.11333333333333333,132,21,17
364,166,104076,0.1158317659235846,0.11066666666666666,128,24,14
365,170,109080,0.12140098607694962,0.11333333333333333,134,26,10
366,178,106937,0.11901592636698534,0.11866666666666667,131,25,22
367,160,93131,0.1036504880301833,0.10666666666666667,114,25,21
368,153,88915,0.09895827536699647,0.102,109,24,20
369,164,103334,0.1150059543021224,0.10933333333333334,128,18,18
370,150,90647,0.1008859111195201,0.1,112,19,19
371,154,89045,0.09910295934380252,0.10266666666666667,109,25,20
372,147,86107,0.09583310146798589,0.098,106,21,20
373,182,109101,0.12142435810397213,0.12133333333333333,133,29,20
374,163,92765,0.1032431469877909,0.10866666666666666,113,28,22
375,158,97295,0.10828482710264771,0.10533333333333333,120,21,17
376,161,91139,0.10143348432404758,0.10733333333333334,111,28,22
377,174,110191,0.12263747760180743,0.116,136,21,17
378,144,87466,0.09734560550244294,0.096,108,20,16
379,170,104216,0.11598757943706803,0.11333333333333333,128,24,18
380,186,112255,0.12493461397202034,0.124,136,35,15
381,169,99861,0.11114066621406551,0.11266666666666666,122,27,20
382,147,89107,0.09917196247120233,0.098,110,20,17
383,145,89045,0.09910295934380252,0.09666666666666666,110,20,15
384,167,102647,0.11424135513238584,0.11133333333333334,127,18,22
385,165,99503,0.11074222880101502,0.11,122,25,18
386,148,86594,0.0963751099041747,0.09866666666666667,106,26,16
387,157,91665,0.1020188979532782,0.10466666666666667,112,27,18
388,138,84356,0.09388431959577523,0.092,104,22,12
389,166,106289,0.11829473239029059,0.11066666666666666,131,23,12
390,176,110130,0.12256958742807537,0.11733333333333333,136,20,20
391,142,86816,0.09662218561841271,0.09466666666666666,108,14,20
392,180,108793,0.12108156837430857,0.12,133,27,20
393,163,104309,0.11609108412816774,0.10866666666666666,129,20,14
394,133,82997,0.09237181556131818,0.08866666666666667,103,17,13
395,178,108383,0.12062525737053567,0.11866666666666667,132,31,15
396,176,106751,0.11880891698478592,0.11733333333333333,130,31,15
397,167,108065,0.12027133810419473,0.11133333333333334,134,18,15
398,164,101577,0.1130504947079053,0.10933333333333334,125,23,16
399,155,95753,0.10656865254699446,0.10333333333333333,118,22,15
400,138,82117,0.09139241633370802,0.092,101,23,14
401,163,104195,0.11596420741004553,0.10866666666666666,129,19,15
402,135,79865,0.08888604467396022,0.09,99,16,20
403,157,90797,0.10105285416968092,0.10466666666666667,111,26,20
404,167,104663,0.11648506972654728,0.11133333333333334,129,22,16
405,153,85139,0.09475576231761472,0.102,104,25,24
406,160,99222,0.11042948882038041,0.10666666666666667,122,24,14
407,144,89596,0.0997161968147266,0.096,111,18,15
408,135,85375,0.09501841938320107,0.09,106,17,12
409,169,104069,0.11582397524791042,0.11266666666666666,128,23,18
410,154,88176,0.0981358026065375,0.10266666666666667,108,24,22
411,167,106637,0.1186820402666637,0.11133333333333334,132,19,16
412,173,105209,0.11709274242913267,0.11533333333333333,129,25,19
413,165,102493,0.11406996026755406,0.11,126,24,15
414,172,103178,0.11483233352995514,0.11466666666666667,126,28,18
415,165,103243,0.11490467551835817,0.11,128,17,20
416,181,109367,0.12172040377959066,0.12066666666666667,134,25,22
417,135,80909,0.09004796830307954,0.09,100,19,16
418,177,104147,0.11591078563399405,0.118,127,28,22
419,150,91522,0.10185974557879156,0.1,113,20,17
420,174,104356,0.11614339295055147,0.116,128,24,22
421,193,119727,0.13325060377736475,0.12866666666666668,147,24,22
422,142,91181,0.10148022837809262,0.09466666666666666,113,19,10
423,177,111307,0.12387953389500395,0.118,137,23,17
424,173,107417,0.11955014412749997,0.11533333333333333,132,24,17
425,167,103889,0.11562364358771744,0.11133333333333334,128,22,17
426,155,92555,0.10300942671756574,0.10333333333333333,114,21,20
427,168,102374,0.11393751878109315,0.112,126,22,20
428,180,111532,0.12412994847024518,0.12,137,24,19
429,150,89873,0.10002448498069025,0.1,111,19,20
430,149,89549,0.09966388799234288,0.09933333333333333,110,24,15
431,154,90686,0.10092931631256191,0.10266666666666667,111,26,17
432,158,95747,0.10656197482498804,0.10533333333333333,118,21,19
433,148,93267,0.10380184972899578,0.09866666666666667,116,15,17
434,161,103667,0.11537656787347943,0.10733333333333334,129,15,17
435,158,100064,0.11136659580861649,0.10533333333333333,124,18,16
436,146,86354,0.09610800102391738,0.09733333333333333,107,16,23
437,150,88325,0.09830163270303058,0.1,109,19,22
438,162,96499,0.10739891598312762,0.108,118,27,17
439,144,86500,0.09627049225940724,0.096,107,18,19
440,165,103363,0.11503822995848682,0.11,128,18,19
441,152,85455,0.09510745567662018,0.10133333333333333,104,29,19
442,171,102589,0.11417680381965699,0.114,126,23,22
443,175,104621,0.11643832567250226,0.11666666666666667,128,26,21
444,170,102114,0.11364815082748105,0.11333333333333333,125,26,19
445,139,84899,0.0944886534373574,0.09266666666666666,105,19,15
446,161,96557,0.10746346729585647,0.10733333333333334,118,28,15
447,157,103019,0.11465537389678468,0.10466666666666667,128,17,12
448,180,105686,0.11762362132864408,0.12,128,34,18
449,149,92939,0.10343680092597746,0.09933333333333333,115,19,15
450,169,103061,0.11470211795082971,0.11266666666666666,126,28,15
451,169,109671,0.12205874169458325,0.11266666666666666,136,18,15
452,144,87274,0.09713191839823708,0.096,108,18,18
453,172,105060,0.11692691233263959,0.11466666666666667,129,24,19
454,168,100385,0.11172385393596064,0.112,123,25,20
455,158,95966,0.10680571167822284,0.10533333333333333,119,16,23
456,153,86399,0.09615808393896562,0.102,106,22,25
457,164,102560,0.11414452816329257,0.10933333333333334,127,18,19
458,163,100205,0.11152352227576766,0.10866666666666666,123,25,15
459,162,90404,0.10061546337825956,0.108,110,28,24
460,155,87533,0.09742017339818143,0.10333333333333333,107,25,23
461,154,91367,0.10168723776029204,0.10266666666666667,112,25,17
462,148,90104,0.10028157727793792,0.09866666666666667,111,22,15
463,150,90439,0.10065441675663042,0.1,112,17,21
464,155,90305,0.10050528096515342,0.10333333333333333,110,30,15
465,147,90071,0.10024484980690254,0.098,111,22,14
466,151,89711,0.09984418648651656,0.10066666666666667,110,25,16
467,156,90170,0.10035503222000867,0.104,110,28,18
468,165,104485,0.11628696397368977,0.11,129,21,15
469,171,108007,0.12020678679146587,0.114,133,23,15
470,138,86138,0.09586760303168579,0.092,107,16,15
