fib_0,fib_1,fib_2,opfib_0,opfib_1,opfib_2,num_nodes_coll,reduction_nodes,num_colors_l1,num_colors_l2,num_colors_l3,num_params_coll,reduction_pars_coll,acc_coll,loss_coll
0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,1499,0.9993333333333333,500,499,500,897509,0.9988859333785934,96.78031921386719,0.10233917972422205
0.4000000059604645,0.4000000059604645,0.4000000059604645,0.8199999928474426,0.4600000083446502,0.4000000059604645,1499,0.9993333333333333,500,499,500,897509,0.9988859333785934,96.78031921386719,0.10233917981735431
0.4000000059604645,0.4000000059604645,0.4600000083446502,0.699999988079071,0.4600000083446502,0.4000000059604645,1499,0.9993333333333333,500,499,500,897509,0.9988859333785934,96.78031921386719,0.10233917981735431
0.4000000059604645,0.4000000059604645,0.4600000083446502,0.699999988079071,0.4600000083446502,0.4600000083446502,1499,0.9993333333333333,500,499,500,897509,0.9988859333785934,96.78031921386719,0.10233917972422205
0.4000000059604645,0.4000000059604645,0.4600000083446502,0.699999988079071,0.5199999809265137,0.4600000083446502,1499,0.9993333333333333,500,499,500,897509,0.9988859333785934,96.78031921386719,0.1023391796310898
0.4000000059604645,0.4000000059604645,0.4000000059604645,0.7599999904632568,0.4600000083446502,0.4600000083446502,1499,0.9993333333333333,500,499,500,897509,0.9988859333785934,96.78031921386719,0.1023391796310898
0.4000000059604645,0.4000000059604645,0.4000000059604645,0.7599999904632568,0.4600000083446502,0.4000000059604645,1499,0.9993333333333333,500,499,500,897509,0.9988859333785934,96.78031921386719,0.10233917981735431
0.4000000059604645,0.4000000059604645,0.4600000083446502,0.7599999904632568,0.4600000083446502,0.4000000059604645,1499,0.9993333333333333,500,499,500,897509,0.9988859333785934,96.78031921386719,0.10233917981735431
0.4000000059604645,0.4000000059604645,0.4600000083446502,0.4600000083446502,0.4000000059604645,0.4000000059604645,1499,0.9993333333333333,500,499,500,897509,0.9988859333785934,96.78031921386719,0.10233917972422205
0.4000000059604645,0.4000000059604645,0.4000000059604645,0.699999988079071,0.5199999809265137,0.4600000083446502,1499,0.9993333333333333,500,499,500,897509,0.9988859333785934,96.78031921386719,0.1023391796310898
0.4000000059604645,0.4000000059604645,0.4000000059604645,0.699999988079071,0.4600000083446502,0.4600000083446502,1499,0.9993333333333333,500,499,500,897509,0.9988859333785934,96.78031921386719,0.10233917972422205
0.4000000059604645,0.4000000059604645,0.4000000059604645,0.699999988079071,0.4600000083446502,0.4000000059604645,1499,0.9993333333333333,500,499,500,897509,0.9988859333785934,96.78031921386719,0.10233917981735431
