thr_fib_0,thr_fib_1,thr_fib_2,thr_opfib_0,thr_opfib_1,thr_opfib_2,acc_coll,acc_pruned,acc_pfp,acc_ed,loss_coll,loss_pruned,loss_pfp,loss_ed,acc_abl_0,loss_abl_0,acc_abl_1,loss_abl_1,acc_abl_2,loss_abl_2,acc_abl_3,loss_abl_3,acc_abl_4,loss_abl_4,acc_abl_5,loss_abl_5,acc_abl_6,loss_abl_6,acc_abl_7,loss_abl_7,acc_abl_8,loss_abl_8,acc_abl_9,loss_abl_9
0.0,0.0,0.0,1.0,1.0,1.0,96.78031921386719,96.78031921386719,93.04069519042969,96.77032470703125,0.1022242543764878,0.11571462452411652,0.22379520207643508,0.10285460016923026,96.78031921386719,0.10222425482352264,96.78031921386719,0.10222425435087644,96.78031921386719,0.10222425468149594,96.78031921386719,0.10222425395506435,96.78031921386719,0.10222425481886603,96.78031921386719,0.10222425465588458,96.78031921386719,0.10222425563610159,96.78031921386719,0.10222425608080812,96.78031921386719,0.10222425511223264,96.78031921386719,0.10222425569430925
0.4500000178813934,0.6000000238418579,0.3499999940395355,1.0,1.0,1.0,96.66033172607422,96.78031921386719,94.6705322265625,96.36036682128906,0.10728261994430795,0.2063281238079071,0.16660975077189505,0.12035027271602303,96.56034088134766,0.133826092351228,96.86031341552734,0.12185379211325198,96.48035430908203,0.13884033424779774,96.3503646850586,0.13348542239516972,96.3903579711914,0.14206337919458747,96.61033630371094,0.12848547386936843,96.21038055419922,0.13946366492658854,96.76032257080078,0.12398653515614569,96.54034423828125,0.13522998409345746,96.30036926269531,0.15341138689778744
0.4000000059604645,0.7000000476837158,0.2000000029802322,1.0,1.0,1.0,96.56034088134766,96.49034881591797,93.68063354492188,96.02040100097656,0.11382080444134772,0.2939479947090149,0.20615187426097692,0.13166224762331694,96.45035552978516,0.17988108329474925,96.17037963867188,0.18645771805197,95.85041809082031,0.21610834680497645,95.48045349121094,0.23280778855085374,96.51034545898438,0.18441749153658749,96.3903579711914,0.18130689159035682,95.23047637939453,0.2173379036784172,94.38056182861328,0.2350650531053543,95.81041717529297,0.20077432550489901,95.89041137695312,0.21498611755669117
0.4500000178813934,0.75,0.2000000029802322,1.0,1.0,1.0,96.33036804199219,96.24037170410156,88.48114776611328,95.7804183959961,0.12375982548575848,0.34925156831741333,0.36945626974105833,0.14249784496147186,96.33036804199219,0.3196701570600271,95.42045593261719,0.30161866880953314,96.06039428710938,0.3133927194029093,96.27037048339844,0.278826110213995,94.82051849365234,0.343747936040163,95.54044342041016,0.3205369397997856,94.33056640625,0.33350307047367095,96.11038970947266,0.2791350243985653,96.2603759765625,0.2569920288026333,95.49044799804688,0.3087825481593609
0.550000011920929,0.7000000476837158,0.2000000029802322,1.0,1.0,1.0,96.17037963867188,95.87041473388672,91.99079895019531,95.64043426513672,0.13739772113040088,0.4666976034641266,0.2511681267991662,0.14545384930446745,93.83061981201172,0.3961663034558296,95.72042846679688,0.36203567802906034,96.49034881591797,0.33887233704328534,96.17037963867188,0.3345094634592533,94.84051513671875,0.38113435432314874,95.93040466308594,0.4024384792149067,96.06039428710938,0.3395336186885834,95.90040588378906,0.3779698716104031,96.23037719726562,0.3373046737909317,95.00049591064453,0.41507774114608764
0.0,0.8999999761581421,0.0,1.0,1.0,1.0,93.49065399169922,95.85041809082031,88.83111572265625,95.46045684814453,0.251803310289979,0.44296547770500183,0.3579313053190708,0.1483070359379053,96.38036346435547,0.37020180866122243,95.3704605102539,0.4058155058324337,95.73042297363281,0.4322861164808273,95.42045593261719,0.41376706287264825,95.63043975830078,0.3922558997571468,95.79042053222656,0.4179555162787437,95.6904296875,0.38061674401164053,93.53064727783203,0.4512827683985233,94.85051727294922,0.4074089452624321,96.4603500366211,0.36305713534355166
0.6499999761581421,0.6000000238418579,0.2000000029802322,1.0,1.0,1.0,96.0103988647461,95.09049224853516,95.02050018310547,95.43045806884766,0.15669629974290727,0.7383653521537781,0.1747254001488909,0.1515156726166606,94.63053894042969,0.7364920777082443,95.90040588378906,0.6742064413428307,95.43045806884766,0.670970002412796,95.7804183959961,0.675006134212017,95.21047973632812,0.7608756583929062,96.15038299560547,0.6524678081274032,95.18048095703125,0.6860084369778633,95.41046142578125,0.6385803216695786,94.12059020996094,0.6912821289896965,95.70043182373047,0.6784828317165374
0.6499999761581421,0.6499999761581421,0.3000000119209289,1.0,1.0,1.0,95.05049133300781,90.1109848022461,90.53094482421875,95.27046966552734,0.2154622769355774,1.2645158767700195,0.31048970981501045,0.16041320697404443,94.15058135986328,1.1938880521059037,91.46085357666016,1.1615417808294297,91.42086029052734,1.1409803920984267,94.47055053710938,1.1480528992414474,92.92070770263672,1.225057728290558,94.780517578125,1.1411019796133042,94.50054931640625,1.1402092200517655,92.84071350097656,1.1391312956809998,91.35086059570312,1.2347451639175415,87.76122283935547,1.2299841803312301
0.7000000476837158,0.550000011920929,0.3000000119209289,1.0,1.0,1.0,94.98049926757812,90.29096984863281,93.94060516357422,95.240478515625,0.19938062991946937,1.2213683128356934,0.2027551408810541,0.16194709511473776,89.83101654052734,1.2800247251987458,94.21057891845703,1.1966114377975463,88.42115783691406,1.2626497185230254,91.62083435058594,1.298898652791977,94.780517578125,1.1012333261966705,94.3505630493164,1.1765871733427047,94.45055389404297,1.2280446565151215,94.87051391601562,1.2117872148752213,91.73082733154297,1.2881005799770355,93.53064727783203,1.2314199995994568
0.7000000476837158,0.6499999761581421,0.1500000059604644,1.0,1.0,1.0,94.25057220458984,90.29096984863281,88.14118194580078,95.25047302246094,0.2306287745013833,1.2667291164398193,0.3867453373596072,0.16052974258549513,90.1109848022461,1.163540678024292,89.99099731445312,1.1955736619234085,93.85061645507812,1.1392997527122497,93.24067687988281,1.2693308305740356,94.47055053710938,1.2482129275798797,95.45045471191406,1.1811352229118348,94.3505630493164,1.2449880027770996,88.73112487792969,1.281039800643921,83.98159790039062,1.2898013854026795,92.50074768066406,1.2016467773914337
0.7000000476837158,0.75,0.1000000014901161,1.0,1.0,1.0,91.66083526611328,87.3912582397461,91.28086853027344,94.9205093383789,0.3094630660861731,1.564747929573059,0.2792359199374914,0.1686692508775741,87.97119903564453,1.5103847301006317,92.10079193115234,1.4597955787181853,89.60103607177734,1.4085092878341674,93.58064270019531,1.3703898370265961,92.36076354980469,1.429468046426773,94.9905014038086,1.354151828289032,90.54094696044922,1.472003720998764,92.15078735351562,1.4048903024196624,77.94220733642578,1.4615071403980255,90.30097198486328,1.483018432855606
0.7000000476837158,0.8500000238418579,0.050000000745058,1.0,1.0,1.0,84.38156127929688,86.3713607788086,81.3118667602539,94.70053100585938,0.49844796508550643,1.5225350856781006,0.601495523750782,0.17306792553514241,92.53074645996094,1.4477583730220795,91.39086151123047,1.5332139360904693,92.48075103759766,1.4826576232910156,91.19087982177734,1.4984920823574066,86.13138580322266,1.4351283097267151,83.6916275024414,1.521638227701187,92.01079559326172,1.4743314969539643,91.2908706665039,1.538011531829834,88.58113861083984,1.4552675449848176,90.63093566894531,1.504749480485916
0.75,0.6499999761581421,0.1500000059604644,1.0,1.0,1.0,92.91070556640625,83.34166717529297,92.39076232910156,94.61053466796875,0.29919028751552107,1.603456974029541,0.24760292222723365,0.17691435507498682,89.04109191894531,1.6050623154640198,90.87091064453125,1.51682523727417,90.48094940185547,1.5333681964874268,91.2908706665039,1.5823523092269898,85.0114974975586,1.6099944424629211,87.86121368408203,1.6342185878753661,93.10069274902344,1.5590619766712188,82.541748046875,1.683578178882599,94.0105972290039,1.568125079870224,89.29106903076172,1.57083424448967
